ID,NAMA MK,JENIS,SKS,NILAI
Alumni346,SISTEM INFORMASI MANAJEMEN,W,2,A
Alumni346,SISTEM KEAMANAN KOMPUTER,W,2,A
Alumni346,SISTEM MULTIMEDIA,W,2,A
Alumni346,SISTEM OPERASI,U,3,B
Alumni346,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni346,STATISTIKA 1,W,2,A
Alumni346,STATISTIKA 2,W,2,B
Alumni346,STRUKTUR DATA,W,2,B
Alumni346,TEKNIK KOMPILASI,W,3,B
Alumni346,TEKNOLOGI GAME,W,1,A
Alumni346,TEORI BAHASA DAN OTOMATA,U,3,B
Alumni346,TERAPAN TEORI GRAF,W,2,A
Alumni347,ALGORITMA DAN PEMROGRAMAN 1,W,2,A
Alumni347,ALGORITMA DAN PEMROGRAMAN 2,U,2,B
Alumni347,ALGORITMA DAN PEMROGRAMAN 3,U,2,B
Alumni347,ALGORITMA DAN PENGOLAHAN PARALEL,W,2,B
Alumni347,ALGORITMA DEEP LEARNING,W,2,A
Alumni347,ARSITEKTUR KOMPUTER,U,2,A
Alumni347,BAHASA INDONESIA,W,2,A
Alumni347,BAHASA INGGRIS 1,W,1,B
Alumni347,BAHASA INGGRIS 2,W,1,A
Alumni347,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni347,BAHASA INGGRIS BISNIS 2,W,1,A
Alumni347,BISNIS INFORMATIKA,W,1,A
Alumni347,DISAIN PEMODELAN GRAFIK,W,1,A
Alumni347,FISIKA DAN KIMIA DASAR 1,W,2,B
Alumni347,FISIKA DAN KIMIA DASAR 2,W,2,B
Alumni347,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni347,GRAFIK KOMPUTER 1,W,2,A
Alumni347,GRAFIK KOMPUTER 2,W,2,A
Alumni347,ILMU BUDAYA DASAR,W,1,A
Alumni347,ILMU SOSIAL DASAR,W,1,A
Alumni347,INFORMATIKA KESEHATAN,P,2,B
Alumni347,INTERAKSI MANUSIA DAN KOMPUTER,U,3,A
Alumni347,JARINGAN KOMPUTER,U,3,A
Alumni347,KECERDASAN BUATAN,W,2,A
Alumni347,KOMPUTASI BIG DATA,W,2,A
Alumni347,KOMPUTASI MODERN,W,1,B
Alumni347,KONSEP TEKNOLOGI INFORMASI,W,3,A
Alumni347,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,A
Alumni347,MATEMATIKA DASAR 1,W,2,B
Alumni347,MATEMATIKA DASAR 2,U,2,A
Alumni347,MATEMATIKA INFORMATIKA 1,W,2,B
Alumni347,MATEMATIKA INFORMATIKA 2,W,2,A
Alumni347,MATEMATIKA INFORMATIKA 3,W,2,B
Alumni347,MATEMATIKA INFORMATIKA 4,U,2,B
Alumni347,MATEMATIKA LANJUT 1,W,2,B
Alumni347,MATEMATIKA LANJUT 2,W,2,B
Alumni347,ORGANISASI SISTEM KOMPUTER,U,2,B
Alumni347,PEMODELAN DAN SIMULASI,W,2,A
Alumni347,PEMROGRAMAN BERBASIS OBJEK,W,2,B
Alumni347,PEMROGRAMAN JARINGAN,W,2,A
Alumni347,PEMROGRAMAN WEB,W,2,A
Alumni347,PENDIDIKAN AGAMA,W,2,B
Alumni347,PENDIDIKAN KEWARGANEGARAAN,W,2,B
Alumni347,PENDIDIKAN PANCASILA,U,2,A
Alumni347,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,A
Alumni347,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,A
Alumni347,PENGANTAR WEB SCIENCE,W,1,A
Alumni347,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,A
Alumni347,PENGOLAHAN CITRA,W,2,A
Alumni347,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,A
Alumni347,PERANCANGAN DAN ANALISA ALGORITMA,W,3,B
Alumni347,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,B
Alumni347,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,B
Alumni347,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,B
Alumni347,PRAKTIKUM FISIKA DASAR,W,1,A
Alumni347,PRAKTIKUM KOMPUTASI BIG DATA,W,1,A
Alumni347,PRAKTIKUM ROBOTIKA CERDAS,W,1,B
Alumni347,PRAKTIKUM TERAPAN TEORI GRAF,W,1,A
Alumni347,REKAYASA KOMPUTASIONAL,W,2,B
Alumni347,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni347,REKAYASA PERANGKAT LUNAK 2,U,2,B
Alumni347,RISET OPERASIONAL,P,2,C
Alumni347,ROBOTIKA CERDAS,W,2,A
Alumni347,SISTEM BASIS DATA 1,W,3,A
Alumni347,SISTEM BASIS DATA 2,U,3,A
Alumni347,SISTEM BERKAS,U,2,A
Alumni347,SISTEM INFORMASI,U,2,B
Alumni347,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,A
Alumni347,SISTEM INFORMASI MANAJEMEN,W,2,A
Alumni347,SISTEM KEAMANAN KOMPUTER,W,2,A
Alumni347,SISTEM MULTIMEDIA,W,2,B
Alumni347,SISTEM OPERASI,U,3,B
Alumni347,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni347,STATISTIKA 1,W,2,B
Alumni347,STATISTIKA 2,W,2,B
Alumni347,STRUKTUR DATA,W,2,B
Alumni347,TEKNIK KOMPILASI,W,3,A
Alumni347,TEKNOLOGI GAME,W,1,A
Alumni347,TEORI BAHASA DAN OTOMATA,U,3,B
Alumni347,TERAPAN TEORI GRAF,W,2,B
Alumni348,ALGORITMA DAN PEMROGRAMAN 1,W,2,A
Alumni348,ALGORITMA DAN PEMROGRAMAN 2,U,2,A
Alumni348,ALGORITMA DAN PEMROGRAMAN 3,U,2,B
Alumni348,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,B
Alumni348,ALGORITMA DEEP LEARNING,W,2,A
Alumni348,ARSITEKTUR KOMPUTER,U,2,A
Alumni348,BAHASA INDONESIA,W,2,C
Alumni348,BAHASA INGGRIS 1,W,1,A
Alumni348,BAHASA INGGRIS 2,W,1,A
Alumni348,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni348,BAHASA INGGRIS BISNIS 2,W,1,A
Alumni348,BISNIS INFORMATIKA,W,1,A
Alumni348,DISAIN PEMODELAN GRAFIK,W,1,A
Alumni348,FISIKA DAN KIMIA DASAR 1,W,2,B
Alumni348,FISIKA DAN KIMIA DASAR 2,W,2,B
Alumni348,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni348,GRAFIK KOMPUTER 1,W,2,B
Alumni348,GRAFIK KOMPUTER 2,W,2,A
Alumni348,ILMU BUDAYA DASAR,W,1,A
Alumni348,ILMU SOSIAL DASAR,W,1,A
Alumni348,INFORMATIKA KESEHATAN,P,2,A
Alumni348,INTERAKSI MANUSIA DAN KOMPUTER,U,3,A
Alumni348,JARINGAN KOMPUTER,U,3,A
Alumni348,KECERDASAN BUATAN,W,2,A
Alumni348,KOMPUTASI BIG DATA,W,2,B
Alumni348,KOMPUTASI MODERN,W,1,A
Alumni348,KONSEP TEKNOLOGI INFORMASI,W,3,A
Alumni348,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,A
Alumni348,MATEMATIKA DASAR 1,W,2,B
Alumni348,MATEMATIKA DASAR 2,U,2,B
Alumni348,MATEMATIKA INFORMATIKA 1,W,2,B
Alumni348,MATEMATIKA INFORMATIKA 2,W,2,A
Alumni348,MATEMATIKA INFORMATIKA 3,W,2,A
Alumni348,MATEMATIKA INFORMATIKA 4,U,2,B
Alumni348,MATEMATIKA LANJUT 1,W,2,A
Alumni348,MATEMATIKA LANJUT 2,W,2,A
Alumni348,ORGANISASI SISTEM KOMPUTER,U,2,B
Alumni348,PEMODELAN DAN SIMULASI,W,2,B
Alumni348,PEMROGRAMAN BERBASIS OBJEK,W,2,B
Alumni348,PEMROGRAMAN JARINGAN,W,2,B
Alumni348,PEMROGRAMAN WEB,W,2,A
Alumni348,PENDIDIKAN AGAMA,W,2,B
Alumni348,PENDIDIKAN KEWARGANEGARAAN,W,2,B
Alumni348,PENDIDIKAN PANCASILA,U,2,A
Alumni348,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,B
Alumni348,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,A
Alumni348,PENGANTAR WEB SCIENCE,W,1,A
Alumni348,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,A
Alumni348,PENGOLAHAN CITRA,W,2,B
Alumni348,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,B
Alumni348,PERANCANGAN DAN ANALISA ALGORITMA,U,3,A
Alumni348,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,B
Alumni348,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,B
Alumni348,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,B
Alumni348,PRAKTIKUM FISIKA DASAR,W,1,B
Alumni348,PRAKTIKUM KOMPUTASI BIG DATA,W,1,A
Alumni348,PRAKTIKUM ROBOTIKA CERDAS,W,1,A
Alumni348,PRAKTIKUM TERAPAN TEORI GRAF,W,1,A
Alumni348,REKAYASA KOMPUTASIONAL,W,2,B
Alumni348,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni348,REKAYASA PERANGKAT LUNAK 2,U,2,A
Alumni348,RISET OPERASIONAL,P,2,A
Alumni348,ROBOTIKA CERDAS,W,2,B
Alumni348,SISTEM BASIS DATA 1,W,3,A
Alumni348,SISTEM BASIS DATA 2,U,3,B
Alumni348,SISTEM BERKAS,U,2,A
Alumni348,SISTEM INFORMASI,U,2,A
Alumni348,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,A
Alumni348,SISTEM INFORMASI MANAJEMEN,W,2,A
Alumni348,SISTEM KEAMANAN KOMPUTER,W,2,A
Alumni348,SISTEM MULTIMEDIA,W,2,B
Alumni348,SISTEM OPERASI,U,3,B
Alumni348,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni348,STATISTIKA 1,W,2,B
Alumni348,STATISTIKA 2,W,2,B
Alumni348,STRUKTUR DATA,W,2,A
Alumni348,TEKNIK KOMPILASI,W,3,B
Alumni348,TEKNOLOGI GAME,W,1,A
Alumni348,TEORI BAHASA DAN OTOMATA,U,3,B
Alumni348,TERAPAN TEORI GRAF,W,2,B
Alumni349,ALGORITMA DAN PEMROGRAMAN 1,W,2,A
Alumni349,ALGORITMA DAN PEMROGRAMAN 2,U,2,B
Alumni349,ALGORITMA DAN PEMROGRAMAN 3,U,2,B
Alumni349,ALGORITMA DAN PENGOLAHAN PARALEL,W,2,A
Alumni349,ALGORITMA DEEP LEARNING,W,2,A
Alumni349,ARSITEKTUR KOMPUTER,U,2,A
Alumni349,BAHASA INDONESIA,W,2,B
Alumni349,BAHASA INGGRIS 1,W,1,A
Alumni349,BAHASA INGGRIS 2,W,1,B
Alumni349,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni349,BAHASA INGGRIS BISNIS 2,W,1,A
Alumni349,BISNIS INFORMATIKA,W,1,A
Alumni349,DISAIN PEMODELAN GRAFIK,W,1,A
Alumni349,FISIKA DAN KIMIA DASAR 1,W,2,B
Alumni349,FISIKA DAN KIMIA DASAR 2,W,2,B
Alumni349,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni349,GRAFIK KOMPUTER 1,W,2,B
Alumni349,GRAFIK KOMPUTER 2,W,2,A
Alumni349,ILMU BUDAYA DASAR,W,1,B
Alumni349,ILMU SOSIAL DASAR,W,1,A
Alumni349,INFORMATIKA KESEHATAN,P,2,B
Alumni349,INTERAKSI MANUSIA DAN KOMPUTER,U,3,A
Alumni349,JARINGAN KOMPUTER,U,3,B
Alumni349,KECERDASAN BUATAN,W,2,A
Alumni349,KOMPUTASI BIG DATA,W,2,A
Alumni349,KOMPUTASI MODERN,W,1,A
Alumni349,KONSEP TEKNOLOGI INFORMASI,W,3,A
Alumni349,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,A
Alumni349,MATEMATIKA DASAR 1,W,2,B
Alumni349,MATEMATIKA DASAR 2,U,2,A
Alumni349,MATEMATIKA INFORMATIKA 1,W,2,B
Alumni349,MATEMATIKA INFORMATIKA 2,W,2,A
Alumni349,MATEMATIKA INFORMATIKA 3,W,2,B
Alumni349,MATEMATIKA INFORMATIKA 4,U,2,B
Alumni349,MATEMATIKA LANJUT 1,W,2,A
Alumni349,MATEMATIKA LANJUT 2,W,2,B
Alumni349,ORGANISASI SISTEM KOMPUTER,U,2,B
Alumni349,PEMODELAN DAN SIMULASI,W,2,A
Alumni349,PEMROGRAMAN BERBASIS OBJEK,W,2,A
Alumni349,PEMROGRAMAN JARINGAN,W,2,A
Alumni349,PEMROGRAMAN WEB,W,2,A
Alumni349,PENDIDIKAN AGAMA,W,2,A
Alumni349,PENDIDIKAN KEWARGANEGARAAN,W,2,A
Alumni349,PENDIDIKAN PANCASILA,U,2,A
Alumni349,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,A
Alumni349,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,B
Alumni349,PENGANTAR WEB SCIENCE,W,1,A
Alumni349,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,B
Alumni349,PENGOLAHAN CITRA,W,2,A
Alumni349,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,A
Alumni349,PERANCANGAN DAN ANALISA ALGORITMA,W,3,B
Alumni349,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,A
Alumni349,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,B
Alumni349,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,B
Alumni349,PRAKTIKUM FISIKA DASAR,W,1,B
Alumni349,PRAKTIKUM KOMPUTASI BIG DATA,W,1,A
Alumni349,PRAKTIKUM ROBOTIKA CERDAS,W,1,A
Alumni349,PRAKTIKUM TERAPAN TEORI GRAF,W,1,B
Alumni349,REKAYASA KOMPUTASIONAL,W,2,A
Alumni349,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni349,REKAYASA PERANGKAT LUNAK 2,U,2,A
Alumni349,RISET OPERASIONAL,P,2,A
Alumni349,ROBOTIKA CERDAS,W,2,A
Alumni349,SISTEM BASIS DATA 1,W,3,A
Alumni349,SISTEM BASIS DATA 2,U,3,A
Alumni349,SISTEM BERKAS,U,2,A
Alumni349,SISTEM INFORMASI,U,2,B
Alumni349,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,B
Alumni349,SISTEM INFORMASI MANAJEMEN,W,2,A
Alumni349,SISTEM KEAMANAN KOMPUTER,W,2,A
Alumni349,SISTEM MULTIMEDIA,W,2,A
Alumni349,SISTEM OPERASI,U,3,B
Alumni349,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni349,STATISTIKA 1,W,2,B
Alumni349,STATISTIKA 2,W,2,B
Alumni349,STRUKTUR DATA,W,2,B
Alumni349,TEKNIK KOMPILASI,W,3,A
Alumni349,TEKNOLOGI GAME,W,1,A
Alumni349,TEORI BAHASA DAN OTOMATA,U,3,A
Alumni349,TERAPAN TEORI GRAF,W,2,A
Alumni350,ALGORITMA DAN PEMROGRAMAN 1,W,2,A
Alumni350,ALGORITMA DAN PEMROGRAMAN 2,U,2,A
Alumni350,ALGORITMA DAN PEMROGRAMAN 3,U,2,A
Alumni350,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,B
Alumni350,ALGORITMA DEEP LEARNING,W,2,B
Alumni350,ARSITEKTUR KOMPUTER,U,2,B
Alumni350,BAHASA INDONESIA,W,2,A
Alumni350,BAHASA INGGRIS 1,W,1,B
Alumni350,BAHASA INGGRIS 2,W,1,A
Alumni350,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni350,BAHASA INGGRIS BISNIS 2,W,1,A
Alumni350,BISNIS INFORMATIKA,W,1,B
Alumni350,DISAIN PEMODELAN GRAFIK,W,1,A
Alumni350,FISIKA DAN KIMIA DASAR 1,W,2,A
Alumni350,FISIKA DAN KIMIA DASAR 2,W,2,A
Alumni350,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni350,GRAFIK KOMPUTER 1,W,2,A
Alumni350,GRAFIK KOMPUTER 2,W,2,A
Alumni350,ILMU BUDAYA DASAR,W,1,A
Alumni350,ILMU SOSIAL DASAR,W,1,A
Alumni350,INFORMATIKA KESEHATAN,P,2,A
Alumni350,INTERAKSI MANUSIA DAN KOMPUTER,U,3,A
Alumni350,JARINGAN KOMPUTER,U,3,B
Alumni350,KECERDASAN BUATAN,W,2,A
Alumni350,KOMPUTASI BIG DATA,W,2,A
Alumni350,KOMPUTASI MODERN,W,1,A
Alumni350,KONSEP DATA MINING,P,2,B
Alumni350,KONSEP TEKNOLOGI INFORMASI,W,3,A
Alumni350,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,B
Alumni350,MATEMATIKA DASAR 1,W,2,B
Alumni350,MATEMATIKA DASAR 2,U,2,C
Alumni350,MATEMATIKA INFORMATIKA 1,W,2,B
Alumni350,MATEMATIKA INFORMATIKA 2,W,2,A
Alumni350,MATEMATIKA INFORMATIKA 3,W,2,B
Alumni350,MATEMATIKA INFORMATIKA 4,U,2,B
Alumni350,MATEMATIKA LANJUT 1,W,2,C
Alumni350,MATEMATIKA LANJUT 2,W,2,B
Alumni350,ORGANISASI SISTEM KOMPUTER,U,2,B
Alumni350,PEMODELAN DAN SIMULASI,W,2,A
Alumni350,PEMROGRAMAN BERBASIS OBJEK,W,2,A
Alumni350,PEMROGRAMAN JARINGAN,W,2,A
Alumni350,PEMROGRAMAN MULTIMEDIA,P,2,A
Alumni350,PEMROGRAMAN WEB,W,2,A
Alumni350,PENDIDIKAN AGAMA,W,2,B
Alumni350,PENDIDIKAN KEWARGANEGARAAN,W,2,A
Alumni350,PENDIDIKAN PANCASILA,U,2,B
Alumni350,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,A
Alumni350,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,A
Alumni350,PENGANTAR WEB SCIENCE,W,1,A
Alumni350,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,A
Alumni350,PENGOLAHAN CITRA,W,2,A
Alumni350,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,A
Alumni350,PERANCANGAN DAN ANALISA ALGORITMA,U,3,A
Alumni350,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,A
Alumni350,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,A
Alumni350,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,A
Alumni350,PRAKTIKUM FISIKA DASAR,W,1,B
Alumni350,PRAKTIKUM KOMPUTASI BIG DATA,W,1,A
Alumni350,PRAKTIKUM ROBOTIKA CERDAS,W,1,B
Alumni350,PRAKTIKUM TERAPAN TEORI GRAF,W,1,A
Alumni350,REKAYASA KOMPUTASIONAL,W,2,A
Alumni350,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni350,REKAYASA PERANGKAT LUNAK 2,U,2,B
Alumni350,RISET OPERASIONAL,P,2,A
Alumni350,ROBOTIKA CERDAS,W,2,A
Alumni350,SISTEM BASIS DATA 1,W,3,A
Alumni350,SISTEM BASIS DATA 2,U,3,A
Alumni350,SISTEM BERKAS,U,2,A
Alumni350,SISTEM INFORMASI,U,2,B
Alumni350,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,B
Alumni350,SISTEM INFORMASI MANAJEMEN,W,2,A
Alumni350,SISTEM KEAMANAN KOMPUTER,W,2,A
Alumni350,SISTEM MULTIMEDIA,W,2,B
Alumni350,SISTEM OPERASI,U,3,A
Alumni350,SISTEM TERDISTRIBUSI,P,2,B
Alumni350,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni350,STATISTIKA 1,W,2,A
Alumni350,STATISTIKA 2,W,2,A
Alumni350,STRUKTUR DATA,W,2,A
Alumni350,TEKNIK KOMPILASI,W,3,A
Alumni350,TEKNOLOGI GAME,W,1,A
Alumni350,TEORI BAHASA DAN OTOMATA,U,3,B
Alumni350,TERAPAN TEORI GRAF,W,2,A
Alumni351,ALGORITMA DAN PEMROGRAMAN 1,W,2,A
Alumni351,ALGORITMA DAN PEMROGRAMAN 2,U,2,A
Alumni351,ALGORITMA DAN PEMROGRAMAN 3,U,2,A
Alumni351,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,A
Alumni351,ALGORITMA DEEP LEARNING,W,2,A
Alumni351,ARSITEKTUR KOMPUTER,U,2,A
Alumni351,BAHASA INDONESIA,W,2,B
Alumni351,BAHASA INGGRIS 1,W,1,A
Alumni351,BAHASA INGGRIS 2,W,1,B
Alumni351,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni351,BAHASA INGGRIS BISNIS 2,W,1,A
Alumni351,BISNIS INFORMATIKA,W,1,A
Alumni351,DISAIN PEMODELAN GRAFIK,W,1,B
Alumni351,FISIKA DAN KIMIA DASAR 1,W,2,A
Alumni351,FISIKA DAN KIMIA DASAR 2,W,2,A
Alumni351,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni351,GRAFIK KOMPUTER 1,W,2,A
Alumni351,GRAFIK KOMPUTER 2,W,2,A
Alumni351,ILMU BUDAYA DASAR,W,1,A
Alumni351,ILMU SOSIAL DASAR,W,1,B
Alumni351,INFORMATIKA KESEHATAN,P,2,A
Alumni351,INTERAKSI MANUSIA DAN KOMPUTER,U,3,A
Alumni351,JARINGAN KOMPUTER,U,3,B
Alumni351,KECERDASAN BUATAN,W,2,A
Alumni351,KOMPUTASI BIG DATA,W,2,A
Alumni351,KOMPUTASI MODERN,W,1,A
Alumni351,KONSEP TEKNOLOGI INFORMASI,W,3,A
Alumni351,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,A
Alumni351,MATEMATIKA DASAR 1,W,2,B
Alumni351,MATEMATIKA DASAR 2,U,2,B
Alumni351,MATEMATIKA INFORMATIKA 1,W,2,A
Alumni351,MATEMATIKA INFORMATIKA 2,W,2,B
Alumni351,MATEMATIKA INFORMATIKA 3,W,2,B
Alumni351,MATEMATIKA INFORMATIKA 4,U,2,A
Alumni351,MATEMATIKA LANJUT 1,W,2,B
Alumni351,MATEMATIKA LANJUT 2,W,2,B
Alumni351,ORGANISASI SISTEM KOMPUTER,U,2,B
Alumni351,PEMODELAN DAN SIMULASI,W,2,A
Alumni351,PEMROGRAMAN BERBASIS OBJEK,W,2,B
Alumni351,PEMROGRAMAN JARINGAN,W,2,A
Alumni351,PEMROGRAMAN WEB,W,2,A
Alumni351,PENDIDIKAN AGAMA,W,2,A
Alumni351,PENDIDIKAN KEWARGANEGARAAN,W,2,A
Alumni351,PENDIDIKAN PANCASILA,U,2,B
Alumni351,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,A
Alumni351,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,B
Alumni351,PENGANTAR WEB SCIENCE,W,1,A
Alumni351,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,A
Alumni351,PENGOLAHAN CITRA,W,2,A
Alumni351,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,A
Alumni351,PERANCANGAN DAN ANALISA ALGORITMA,U,3,A
Alumni351,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,A
Alumni351,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,A
Alumni351,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,A
Alumni351,PRAKTIKUM FISIKA DASAR,W,1,B
Alumni351,PRAKTIKUM KOMPUTASI BIG DATA,W,1,A
Alumni351,PRAKTIKUM ROBOTIKA CERDAS,W,1,A
Alumni351,PRAKTIKUM TERAPAN TEORI GRAF,W,1,A
Alumni351,REKAYASA KOMPUTASIONAL,W,2,A
Alumni351,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni351,REKAYASA PERANGKAT LUNAK 2,U,2,A
Alumni351,RISET OPERASIONAL,P,2,B
Alumni351,ROBOTIKA CERDAS,W,2,A
Alumni351,SISTEM BASIS DATA 1,W,3,A
Alumni351,SISTEM BASIS DATA 2,U,3,A
Alumni351,SISTEM BERKAS,U,2,A
Alumni351,SISTEM INFORMASI,U,2,A
Alumni351,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,A
Alumni351,SISTEM INFORMASI MANAJEMEN,W,2,A
Alumni351,SISTEM KEAMANAN KOMPUTER,W,2,A
Alumni351,SISTEM MULTIMEDIA,W,2,A
Alumni351,SISTEM OPERASI,U,3,A
Alumni351,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni351,STATISTIKA 1,W,2,B
Alumni351,STATISTIKA 2,W,2,A
Alumni351,STRUKTUR DATA,W,2,A
Alumni351,TEKNIK KOMPILASI,W,3,A
Alumni351,TEKNOLOGI GAME,W,1,A
Alumni351,TEORI BAHASA DAN OTOMATA,U,3,B
Alumni351,TERAPAN TEORI GRAF,W,2,A
Alumni352,ALGORITMA DAN PEMROGRAMAN 1,W,2,A
Alumni352,ALGORITMA DAN PEMROGRAMAN 2,U,2,B
Alumni352,ALGORITMA DAN PEMROGRAMAN 3,U,2,B
Alumni352,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,A
Alumni352,ALGORITMA DEEP LEARNING,W,2,A
Alumni352,ARSITEKTUR KOMPUTER,U,2,A
Alumni352,BAHASA INDONESIA,W,2,B
Alumni352,BAHASA INGGRIS 1,W,1,B
Alumni352,BAHASA INGGRIS 2,W,1,B
Alumni352,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni352,BAHASA INGGRIS BISNIS 2,W,1,A
Alumni352,BISNIS INFORMATIKA,W,1,A
Alumni352,DISAIN PEMODELAN GRAFIK,W,1,D
Alumni352,FISIKA DAN KIMIA DASAR 1,W,2,B
Alumni352,FISIKA DAN KIMIA DASAR 2,W,2,B
Alumni352,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni352,GRAFIK KOMPUTER 1,W,2,A
Alumni352,GRAFIK KOMPUTER 2,W,2,A
Alumni352,ILMU BUDAYA DASAR,W,1,A
Alumni352,ILMU SOSIAL DASAR,W,1,B
Alumni352,INFORMATIKA KESEHATAN,P,2,A
Alumni352,INTERAKSI MANUSIA DAN KOMPUTER,U,3,A
Alumni352,JARINGAN KOMPUTER,U,3,A
Alumni352,KECERDASAN BUATAN,W,2,A
Alumni352,KOMPUTASI BIG DATA,W,2,A
Alumni352,KOMPUTASI MODERN,W,1,A
Alumni352,KONSEP TEKNOLOGI INFORMASI,W,3,A
Alumni352,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,A
Alumni352,MATEMATIKA DASAR 1,W,2,B
Alumni352,MATEMATIKA DASAR 2,U,2,A
Alumni352,MATEMATIKA INFORMATIKA 1,W,2,B
Alumni352,MATEMATIKA INFORMATIKA 2,W,2,A
Alumni352,MATEMATIKA INFORMATIKA 3,W,2,B
Alumni352,MATEMATIKA INFORMATIKA 4,U,2,B
Alumni352,MATEMATIKA LANJUT 1,W,2,A
Alumni352,MATEMATIKA LANJUT 2,W,2,A
Alumni352,ORGANISASI SISTEM KOMPUTER,U,2,B
Alumni352,PEMODELAN DAN SIMULASI,W,2,A
